Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes,Snow_cover == as.numeric(Snow_cover)
barr,2005,6-Jun-05,brw3,j2,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,j4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,j6,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,j8,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,j10,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,j12,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,l2,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,l4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,l6,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,l8,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,l10,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw3,l12,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,b2,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,b4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,b6,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,b8,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,b10,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,b12,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,d2,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,d4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,d6,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,d8,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,d10,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,d12,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,f2,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,f4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,f6,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,f8,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,f10,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,f12,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,h2,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,h4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,h6,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,h8,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,h10,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,h12,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,j2,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,j4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,j6,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,j8,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,j10,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,j12,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,l2,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,l4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,l6,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,l8,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,l10,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw5,l12,100,0,0,100,gnorwood,NA,TRUE
barr,2005,6-Jun-05,brw6,b2,0,0,0,0,at,NA,TRUE
barr,2005,6-Jun-05,brw6,b4,10,0,0,10,at,NA,TRUE
barr,2005,6-Jun-05,brw6,b6,NA,0,0,50,at,half outside fence half ?,TRUE
barr,2005,6-Jun-05,brw6,b8,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw6,b10,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw6,b12,100,0,0,100,at,NA,TRUE
barr,2005,6-Jun-05,brw6,d2,NA,0,0,20,at,NA,TRUE
barr,2005,6-Jun-05,brw6,d4,10,0,0,10,at,road,TRUE
barr,2005,6-Jun-05,brw6,d6,NA,0,0,40,at,NA,TRUE
barr,2005,6-Jun-05,brw6,d8,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw6,d10,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw6,d12,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw6,f2,10,0,0,10,at,road,TRUE
barr,2005,6-Jun-05,brw6,f4,10,0,0,10,at,NA,TRUE
barr,2005,6-Jun-05,brw6,f6,NA,0,0,70,at,NA,TRUE
barr,2005,6-Jun-05,brw6,f8,100,0,0,100,at,NA,TRUE
barr,2005,6-Jun-05,brw6,f10,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw6,f12,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw6,h2,NA,0,0,20,at,NA,TRUE
barr,2005,6-Jun-05,brw6,h4,10,0,0,10,at,road,TRUE
barr,2005,6-Jun-05,brw6,h6,NA,0,0,80,at,NA,TRUE
barr,2005,6-Jun-05,brw6,h8,NA,0,0,60,at,"half outside fence, half in",TRUE
barr,2005,6-Jun-05,brw6,h10,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw6,h12,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw6,j2,0,0,0,0,at,pad,TRUE
barr,2005,6-Jun-05,brw6,j4,10,0,0,10,at,half in pad,TRUE
barr,2005,6-Jun-05,brw6,j6,NA,0,0,20,at,road,TRUE
barr,2005,6-Jun-05,brw6,j8,NA,0,0,50,at,NA,TRUE
barr,2005,6-Jun-05,brw6,j10,100,0,0,100,at,NA,TRUE
barr,2005,6-Jun-05,brw6,j12,NA,0,0,80,at,NA,TRUE
barr,2005,6-Jun-05,brw6,l2,0,0,0,0,at,half in pad,TRUE
barr,2005,6-Jun-05,brw6,l4,0,0,0,0,at,in pad,TRUE
barr,2005,6-Jun-05,brw6,l6,0,0,0,0,at,in pad,TRUE
barr,2005,6-Jun-05,brw6,l8,NA,0,0,40,at,NA,TRUE
barr,2005,6-Jun-05,brw6,l10,NA,0,0,30,at,NA,TRUE
barr,2005,6-Jun-05,brw6,l12,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw8,b2,100,0,0,100,at,NA,TRUE
barr,2005,6-Jun-05,brw8,b4,NA,0,0,70,at,NA,TRUE
barr,2005,6-Jun-05,brw8,b6,NA,0,0,40,at,NA,TRUE
barr,2005,6-Jun-05,brw8,b8,NA,0,0,30,at,NA,TRUE
barr,2005,6-Jun-05,brw8,b10,NA,0,0,30,at,NA,TRUE
barr,2005,6-Jun-05,brw8,b12,0,0,0,0,at,NA,TRUE
barr,2005,6-Jun-05,brw8,d2,NA,0,0,80,at,NA,TRUE
barr,2005,6-Jun-05,brw8,d4,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw8,d6,NA,0,0,50,at,NA,TRUE
barr,2005,6-Jun-05,brw8,d8,NA,0,0,40,at,NA,TRUE
barr,2005,6-Jun-05,brw8,d10,NA,0,0,20,at,NA,TRUE
barr,2005,6-Jun-05,brw8,d12,0,0,0,0,at,NA,TRUE
barr,2005,6-Jun-05,brw8,f2,100,0,0,100,at,NA,TRUE
barr,2005,6-Jun-05,brw8,f4,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw8,f6,NA,0,0,70,at,NA,TRUE
barr,2005,6-Jun-05,brw8,f8,NA,0,0,40,at,NA,TRUE
barr,2005,6-Jun-05,brw8,f10,NA,0,0,40,at,NA,TRUE
barr,2005,6-Jun-05,brw8,f12,0,0,0,0,at,NA,TRUE
barr,2005,6-Jun-05,brw8,h2,100,0,0,100,at,NA,TRUE
barr,2005,6-Jun-05,brw8,h4,100,0,0,100,at,NA,TRUE
barr,2005,6-Jun-05,brw8,h6,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw8,h8,NA,0,0,70,at,NA,TRUE
barr,2005,6-Jun-05,brw8,h10,NA,0,0,30,at,NA,TRUE
barr,2005,6-Jun-05,brw8,h12,NA,0,0,40,at,NA,TRUE
barr,2005,6-Jun-05,brw8,j2,100,0,0,100,at,NA,TRUE
barr,2005,6-Jun-05,brw8,j4,100,0,0,100,at,NA,TRUE
barr,2005,6-Jun-05,brw8,j6,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw8,j8,NA,0,0,70,at,NA,TRUE
barr,2005,6-Jun-05,brw8,j10,NA,0,0,70,at,NA,TRUE
barr,2005,6-Jun-05,brw8,j12,NA,0,0,20,at,NA,TRUE
barr,2005,6-Jun-05,brw8,l2,100,0,0,100,at,NA,TRUE
barr,2005,6-Jun-05,brw8,l4,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw8,l6,NA,0,0,90,at,NA,TRUE
barr,2005,6-Jun-05,brw8,l8,NA,0,0,70,at,NA,TRUE
barr,2005,6-Jun-05,brw8,l10,NA,0,0,60,at,NA,TRUE
barr,2005,6-Jun-05,brw8,l12,NA,0,0,20,at,NA,TRUE
barr,2005,7-Jun-05,brw6,b2,NA,0,0,50,gnorwood,* heavy snow during survey which covered groud with spprox 2cm of snow did not allow observer to look for lemming sign,TRUE
barr,2005,7-Jun-05,brw6,b4,NA,0,0,50,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,b6,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,b8,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,b10,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,b12,100,0,0,100,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,d2,NA,0,0,50,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,d4,NA,0,0,60,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,d6,NA,0,0,60,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,d8,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,d10,NA,0,0,70,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,d12,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,f2,10,0,0,10,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,f4,NA,0,0,30,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,f6,NA,0,0,50,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,f8,100,0,0,100,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,f10,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,f12,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,h2,NA,0,0,30,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,h4,NA,0,0,30,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,h6,NA,0,0,50,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,h8,NA,0,0,50,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,h10,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,h12,NA,0,0,70,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,j2,NA,0,0,30,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,j4,NA,0,0,30,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,j6,NA,0,0,30,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,j8,NA,0,0,40,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,j10,100,0,0,100,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,j12,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,l2,0,0,0,0,gnorwood,pad,TRUE
barr,2005,7-Jun-05,brw6,l4,0,0,0,0,gnorwood,pad,TRUE
barr,2005,7-Jun-05,brw6,l6,0,0,0,0,gnorwood,pad,TRUE
barr,2005,7-Jun-05,brw6,l8,NA,0,0,20,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,l10,NA,0,0,60,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw6,l12,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,b2,100,0,0,100,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,b4,NA,0,0,60,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,b6,NA,0,0,50,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,b8,NA,0,0,30,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,b10,NA,0,0,20,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,b12,0,0,0,0,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,d2,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,d4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,d6,NA,0,0,40,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,d8,NA,0,0,30,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,d10,10,0,0,10,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,d12,0,0,0,0,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,f2,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,f4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,f6,NA,0,0,60,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,f8,NA,0,0,40,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,f10,NA,0,0,50,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,f12,10,0,0,10,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,h2,100,0,0,100,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,h4,100,0,0,100,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,h6,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,h8,NA,0,0,60,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,h10,NA,0,0,40,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,h12,NA,0,0,50,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,j2,100,0,0,100,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,j4,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,j6,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,j8,NA,0,0,50,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,j10,NA,0,0,70,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,j12,NA,0,0,40,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,l2,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,l4,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,l6,NA,0,0,90,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,l8,NA,0,0,80,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,l10,NA,0,0,40,gnorwood,NA,TRUE
barr,2005,7-Jun-05,brw8,l12,NA,0,0,30,gnorwood,NA,TRUE
barr,2005,9-Jun-05,brw1,b2,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,b4,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,b6,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,b8,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,b10,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,b12,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,d2,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,d4,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,d6,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,d8,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,d10,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,d12,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,f2,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,f4,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,f6,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,f8,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,f10,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,f12,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,h2,NA,0,0,80,at,NA,TRUE
barr,2005,9-Jun-05,brw1,h4,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,h6,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,h8,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,h10,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,h12,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,j2,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,j4,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,j6,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,j8,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,j10,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,j12,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,l2,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,l4,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw1,l6,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,l8,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,l10,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw1,l12,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw2,b2,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,b4,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,b6,NA,0,0,40,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,b8,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,b10,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,b12,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,d2,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,d4,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,d6,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,d8,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,d10,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,d12,NA,0,0,40,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,f2,NA,0,0,40,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,f4,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,f6,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,f8,NA,0,0,40,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,f10,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,f12,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,h2,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,h4,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,h6,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,h8,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,h10,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,h12,NA,0,0,80,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,j2,NA,0,0,70,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,j4,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,j6,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,j8,NA,0,0,40,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,j10,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,j12,NA,0,0,80,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,l2,NA,0,0,80,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,l4,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,l6,NA,0,0,50,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,l8,NA,0,0,60,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,l10,NA,0,0,80,caleb,NA,TRUE
barr,2005,9-Jun-05,brw2,l12,NA,0,0,70,caleb,NA,TRUE
barr,2005,9-Jun-05,brw3,b2,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,b4,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,b6,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,b8,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,b10,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,b12,NA,0,0,80,at,NA,TRUE
barr,2005,9-Jun-05,brw3,d2,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,d4,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,d6,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,d8,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,d10,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,d12,NA,0,0,80,at,NA,TRUE
barr,2005,9-Jun-05,brw3,f2,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,f4,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,f6,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,f8,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,f10,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,f12,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,h2,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,h4,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,h6,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,h8,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,h10,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,h12,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,j2,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,j4,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,j6,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,j8,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,j10,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,j12,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,l2,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,l4,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,l6,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,l8,NA,0,0,90,at,NA,TRUE
barr,2005,9-Jun-05,brw3,l10,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw3,l12,100,0,0,100,at,NA,TRUE
barr,2005,9-Jun-05,brw5,b2,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,b4,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,b6,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,b8,NA,0,0,80,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,b10,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,b12,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,d2,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,d4,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,d6,NA,0,0,80,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,d8,NA,0,0,70,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,d10,NA,0,0,70,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,d12,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,f2,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,f4,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,f6,NA,0,0,70,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,f8,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,f10,NA,0,0,80,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,f12,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,h2,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,h4,NA,0,0,80,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,h6,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,h8,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,h10,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,h12,NA,0,0,70,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,j2,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,j4,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,j6,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,j8,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,j10,100,0,0,100,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,j12,NA,0,0,80,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,l2,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,l4,NA,0,0,90,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,l6,NA,0,0,80,caleb,NA,TRUE
barr,2005,9-Jun-05,brw5,l8,NA,0,0,90,caleb,NA,TRUE
